;Date;No_cases;Workplace;Events;Daycare;Higher Education;Secondary Education;Primary Education;Restaurants/Cafes;Transport;Entertainment;Sports;Indoor;Masks;MassGather50;MassGatherAll;Shops;Outdoor;Religion;Gatherings;Stayhome;Telework;Prikken;Rolling_R
219;2020-10-01;0.5235406394146652;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.2365663084149836
220;2020-10-02;0.5773818991569906;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.2060381266283218
221;2020-10-03;0.549069508509623;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1775662830787692
222;2020-10-04;0.5631461746460951;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.152522671291486
223;2020-10-05;0.585414347065373;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1336080822519747
224;2020-10-06;0.5551137267377128;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.120551842815472
225;2020-10-07;0.6888818196278034;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1134058185847757
226;2020-10-08;0.6587402576745666;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1104662600552708
227;2020-10-09;0.684110068395101;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1093543973047753
228;2020-10-10;0.6449817082869413;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1082317028926547
229;2020-10-11;0.6772705582948942;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1054683862476888
230;2020-10-12;0.7003340225862892;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1013051101110354
231;2020-10-13;0.6744075075552728;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.095226608777222
232;2020-10-14;0.8045172578336249;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0877062993906939
233;2020-10-15;0.7829648480992524;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0774009252177885
234;2020-10-16;0.7534595196437093;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.063110824878892
235;2020-10-17;0.707173532686496;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.044353186362968
236;2020-10-18;0.7390647367583904;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0205527244194912
237;2020-10-19;0.6967552091617624;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.9937087482830451
238;2020-10-20;0.6379036106250994;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.9653688171316644
239;2020-10-21;0.7153650389693017;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.9377104744137927
240;2020-10-22;0.627962462223636;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.9121235002688582
241;2020-10-23;0.5940034992842373;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8896459324305869
242;2020-10-24;0.5404803562907587;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8710280894323802
243;2020-10-25;0.5195641800540799;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8565083158960901
244;2020-10-26;0.4978527119452839;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8470462987249953
245;2020-10-27;0.49801177031970734;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8423134585597485
246;2020-10-28;0.5040559885477971;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8423001761562436
247;2020-10-29;0.45355495466836326;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8460993036160928
248;2020-10-30;0.44106887227612535;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8531962364897689
249;2020-10-31;0.3943852393828535;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.863447206221317
250;2020-11-01;0.41037060601240655;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8764750229758724
251;2020-11-02;0.411881660569429;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.893023517870842
252;2020-11-03;0.39390806425958325;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.9120903746409644
253;2020-11-04;0.456338476220773;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.932634158689353
254;2020-11-05;0.4236519802767616;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9525440702826723
255;2020-11-06;0.44019405121679656;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.969449014985037
256;2020-11-07;0.39732781930968664;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9821823876687946
257;2020-11-08;0.39860028630507394;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9901347444169557
258;2020-11-09;0.40551932559249243;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9943010756526132
259;2020-11-10;0.40559885477970414;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9953580140302696
260;2020-11-11;0.47558453952600604;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.994167777107433
261;2020-11-12;0.4326387784316844;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9902361175691011
262;2020-11-13;0.41347224431366314;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9834527388760781
263;2020-11-14;0.37323047558453953;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9745644242447791
264;2020-11-15;0.3700493080960713;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9647244815723325
265;2020-11-16;0.36885637028789564;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9573193481170338
266;2020-11-17;0.3492921902338158;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9543781517665603
267;2020-11-18;0.43200254493399076;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9578478550316177
268;2020-11-19;0.38404644504533164;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.9676349386716587
269;2020-11-20;0.38667090822331796;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.98285965256276
270;2020-11-21;0.3611420391283601;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.003167050760938
271;2020-11-22;0.38189915699061555;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.0276290807118986
272;2020-11-23;0.38746620009543503;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.0571447941553442
273;2020-11-24;0.39263559726419595;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.0911160283370394
274;2020-11-25;0.5125656115794497;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.12818189092218
275;2020-11-26;0.5299825035788134;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.1649174305124825
276;2020-11-27;0.5432638778431684;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.1971747301775284
277;2020-11-28;0.5380944806744075;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.2216538085026374
278;2020-11-29;0.5608398282169557;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.2365459279644324
279;2020-11-30;0.5920947987911563;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.2433527810142715
280;2020-12-01;0.6172260219500557;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.2439389487710537
281;2020-12-02;0.7474153014156195;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.241026353403412
282;2020-12-03;0.7738189915699062;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.2353597583172042
283;2020-12-04;0.7711149992047082;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.226892787769893
284;2020-12-05;0.7374741530141562;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.2156000347447307
285;2020-12-06;0.7850326069667568;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.2011539193999088
286;2020-12-07;0.7996659774137108;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.1853774385150058
287;2020-12-08;0.8156513440432639;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.1687987460583378
288;2020-12-09;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.151584601913276
289;2020-12-10;0.9776522983935104;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.1323135761768868
290;2020-12-11;0.9288213774455225;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.1089932883359528
291;2020-12-12;0.8511213615396851;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.0806745692219433
292;2020-12-13;0.8526324160967075;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.0474159311619353
293;2020-12-14;0.8323524733577223;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.0116634309121504
294;2020-12-15;0.7983935104183235;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.9762504360063292
295;2020-12-16;0.8717989502147288;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.9438699579022576
296;2020-12-17;0.7946556386193733;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.9162698387360223
297;2020-12-18;0.6974709718466677;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.8945730151500616
298;2020-12-19;0.6403690154286623;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.8792639565910026
299;2020-12-20;0.5961507873389534;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.8706133429941671
300;2020-12-21;0.6053761730555114;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.8693605469270955
301;2020-12-22;0.6596150787338954;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.8746470896672706
302;2020-12-23;0.7293621759185621;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.8847603687481558
303;2020-12-24;0.6491967552091618;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.896891756043993
304;2020-12-25;0.5494671544456816;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.9086240999656844
305;2020-12-26;0.5216319389215842;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.9186170922618245
306;2020-12-27;0.5385716557976777;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.9267589892065992
307;2020-12-28;0.5714967393033243;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.934372351135133
308;2020-12-29;0.6162716717035152;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.940853254109639
309;2020-12-30;0.6732145697470971;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.9444234818026984
310;2020-12-31;0.5633052330205185;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.942630446258103
311;2021-01-01;0.5341180213138221;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.9337458981749663
312;2021-01-02;0.4697789088595515;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.91903123302792
313;2021-01-03;0.4339112454270717;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.9021172139398562
314;2021-01-04;0.4226976300302211;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.8883062434049204
315;2021-01-05;0.42381103865118497;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0;0.8815246749798994
316;2021-01-06;0.48504851280419914;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0006285575579252257;0.8835327613160279
317;2021-01-07;0.46707491649435345;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0016752247195707256;0.8927325360868074
318;2021-01-08;0.454986480038174;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.0029495493643865354;0.905728015564595
319;2021-01-09;0.4023381581040242;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.004222071106167879;0.9188656382358475
320;2021-01-10;0.3989184030539208;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.00553212601112129;0.9293756467231742
321;2021-01-11;0.3869094957849531;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.007104093556899865;0.9369501336915571
322;2021-01-12;0.3869890249721648;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.008258934900613331;0.9415879336459072
323;2021-01-13;0.4562589470335613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.009186282661432347;0.9443257815821934
324;2021-01-14;0.4203912836010816;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.010113138721423783;0.9448496922325949
325;2021-01-15;0.4184030539207889;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.01100229771796729;0.9420864824057855
326;2021-01-16;0.35644981708286944;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.01181573478706322;0.9356881177453015
327;2021-01-17;0.3419755050103388;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.01262917185615915;0.9258090854624397
328;2021-01-18;0.3421345633847622;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.01483182766344914;0.9148493425568415
329;2021-01-19;0.32575155081915064;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.01703448347073913;0.9051441563546138
330;2021-01-20;0.3574836965166216;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.01923697537775326;0.8989950022336911
331;2021-01-21;0.32606966756799743;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.021438975583939805;0.8970236219981529
332;2021-01-22;0.33068236042627647;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.75;1.0;0.023780454924883683;0.8989388193030684
333;2021-01-23;0.3030062032766025;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.025554183710246602;0.9037806399631573
