;Date;No_cases;Workplace;Events;Daycare;Higher Education;Secondary Education;Primary Education;Restaurants/Cafes;Transport;Entertainment;Sports;Indoor;Masks;MassGather50;MassGatherAll;Shops;Outdoor;Religion;Gatherings;Stayhome;Telework;Prikken;Rolling_R
334;2021-01-24;0.291474471130905;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.02732774859533366;0.9102231642148222
335;2021-01-25;0.28304437728646414;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.02994753060468876;0.9182284691090484
336;2021-01-26;0.28463496103069824;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.033136702172383424;0.9269007522683095
337;2021-01-27;0.3276602513122316;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.03745219643579182;0.9357570752432388
338;2021-01-28;0.3062668999522825;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0424134577860908;0.9436077682449128
339;2021-01-29;0.31159535549546685;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.048053102378176615;0.9492472802104759
340;2021-01-30;0.28216955622713535;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.05311925990502635;0.9521845510501944
341;2021-01-31;0.25377763639255607;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.05772633275919067;0.9529837853246311
342;2021-02-01;0.23970097025608397;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.06337450016562123;0.9538443056571055
343;2021-02-02;0.2668999522824877;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.06904938331701706;0.9570440833405565
344;2021-02-03;0.29863209797995866;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.07442678746772599;0.9644522697080526
345;2021-02-04;0.31406076029902974;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.08009658971057014;0.9757771439173513
346;2021-02-05;0.28519166534118023;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.08555053529010595;0.9899920162549991
347;2021-02-06;0.25799268331477654;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.09009516213916739;1.0056373424294565
348;2021-02-07;0.2610943216160331;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.09397123976299364;1.0221313582195677
349;2021-02-08;0.2595037378717989;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.09940191150335725;1.0408256829137394
350;2021-02-09;0.29282646731350404;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.10469359580979111;1.062310732492581
351;2021-02-10;0.3467472562430412;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.1099336515293289;1.086157589814507
352;2021-02-11;0.366868140607603;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.11516731513810811;1.1089438173148074
353;2021-02-12;0.36384603149355815;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.12040081484661147;1.1258844588054937
354;2021-02-13;0.34269126769524416;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.12506541669760285;1.1330300150542858
355;2021-02-14;0.34308891363130267;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.12972952684776665;1.1285091903477256
356;2021-02-15;0.3386352791474471;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.13490992286689119;1.1142738062496225
357;2021-02-16;0.3466677270558295;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.14009015498573985;1.093926969744077
358;2021-02-17;0.4040878002226817;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.1458876355434794;1.07150504472339
359;2021-02-18;0.37251471289963417;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.1519058897728031;1.0498284376950535
360;2021-02-19;0.3660728487354859;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.1582996395341233;1.0305880666243887
361;2021-02-20;0.3290122474948306;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.16454079813861736;1.0147194033183966
362;2021-02-21;0.3267854302529028;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.17078113724173208;1.003045205509421
363;2021-02-22;0.3363289327183076;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.1769734535640197;0.9972482203154339
364;2021-02-23;0.3373628121520598;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.1841304869100225;0.9976720941475485
365;2021-02-24;0.40170192460633053;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.19241761265808385;1.0042459926764906
366;2021-02-25;0.3618578018132655;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.2011700512893133;1.0154709829688513
367;2021-02-26;0.3743438842055034;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.21066004116191528;1.0295266732000798
368;2021-02-27;0.3471449021790997;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.2193303657549386;1.0450215826689677
369;2021-02-28;0.3717194210275171;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.22736688798120916;1.0610881577553084
370;2021-03-01;0.38667090822331796;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.2347886202727268;1.0782190627185508
371;2021-03-02;0.3933513599491013;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.24239228187044962;1.09571867950756
372;2021-03-03;0.46604103706060124;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.24971042918762337;1.112752193135077
373;2021-03-04;0.47773182758072213;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.2569376118516945;1.1267842152870786
374;2021-03-05;0.48846826785430253;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.26388059143742343;1.135351678566145
375;2021-03-06;0.4546683632893272;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.27017173962605495;1.1371612782063096
376;2021-03-07;0.4681087959281056;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.275807614511796;1.1322635189809163
377;2021-03-08;0.47351678065850167;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.2825417851460786;1.1233614122500204
378;2021-03-09;0.4643709241291554;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.28938527726436014;1.113004211058456
379;2021-03-10;0.5472403372037538;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.29623614489505545;1.1041408466646159
380;2021-03-11;0.5660887545729283;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.30307734240947504;1.0974882435388145
381;2021-03-12;0.5612374741530142;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.3095600900205875;1.092599023437252
382;2021-03-13;0.5030221091140449;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.3160582442576309;1.0886303428160564
383;2021-03-14;0.5250516939716876;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.3225198487331574;1.0843804888198236
384;2021-03-15;0.552886909495785;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.32750618682566307;1.0801976626596748
385;2021-03-16;0.5540798473039605;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.33252546887361667;1.0758396831742074
386;2021-03-17;0.6281215205980595;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.3375811367828113;1.0712625016105788
387;2021-03-18;0.6256561157944965;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.3426184478611096;1.0649295608448848
388;2021-03-19;0.6270876411643073;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.3476006884467187;1.055403158351168
389;2021-03-20;0.5610784157785907;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.35258210953094854;1.0420752886352436
390;2021-03-21;0.5534436138062669;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.35756320281462667;1.0251116049109126
391;2021-03-22;0.5370606012406554;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.36253724838644275;1.0072384987851632
392;2021-03-23;0.5243359312867822;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.36810674366046026;0.9908725218189776
393;2021-03-24;0.6126133290917767;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.37564713975170094;0.9782012923183374
394;2021-03-25;0.5666454588834102;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.38317737402583824;0.9700858849520795
395;2021-03-26;0.5633052330205185;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.39099918689073143;0.9661952142859743
396;2021-03-27;0.5147128996341658;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.3986543131750745;0.9660850141333776
397;2021-03-28;0.5015905837442342;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.4063087838583141;0.9694922654767512
398;2021-03-29;0.5099411484014633;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.4166163083069085;0.977003411218697
399;2021-03-30;0.5081915062828057;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.4275628799310832;0.9888277748803583
400;2021-03-31;0.5582153650389693;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.4394400773215941;1.0046706949664759
401;2021-04-01;0.62255447749324;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.45128908386465705;1.022225052178471
402;2021-04-02;0.619055193255925;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.46350162121957866;1.0384681062378966
403;2021-04-03;0.5826308255129633;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.471773504241985;1.0503318894764564
404;2021-04-04;0.5703833306823605;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.4797833107232903;1.0558247070205706
405;2021-04-05;0.5711786225544775;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.48867735919286326;1.0558853344247352
406;2021-04-06;0.5512963257515509;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.5021152150101184;1.052348821810081
407;2021-04-07;0.6315412756481629;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.5173517124546673;1.0483975124671434
408;2021-04-08;0.6460155877206935;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.5339043291143764;1.0458450779756419
409;2021-04-09;0.6515031016383013;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.5513074243055258;1.0449251994131492
410;2021-04-10;0.5999681883251153;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.5678780699955797;1.0450882131744363
411;2021-04-11;0.6056942898043582;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.5842520353546007;1.0445185014347211
412;2021-04-12;0.6254175282328615;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.6036189836511113;1.0424760981798402
413;2021-04-13;0.63559726419596;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.6229683946181049;1.0380571706826387
414;2021-04-14;0.7297598218546206;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.6422507703722716;1.0304363283122735
415;2021-04-15;0.6724192778749801;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.6610655386394081;1.0188058116454148
416;2021-04-16;0.6445045331636711;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.6794256475413074;1.0032823480425437
417;2021-04-17;0.5699061555590902;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.6970614811241789;0.9851952412741163
418;2021-04-18;0.5510577381899157;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.7143405038065019;0.9672099335832038
419;2021-04-19;0.5568633688563703;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.731845217168685;0.9534796726696586
420;2021-04-20;0.5361857801813266;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.7486833481089432;0.9465869350574314
421;2021-04-21;0.5859710513758549;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.7637136590064595;0.9480552486011175
422;2021-04-22;0.5763480197232385;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.7774793153754357;0.9560866265820326
423;2021-04-23;0.6593764911722603;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.7910866440779306;0.9671465942847802
424;2021-04-24;0.5678383966915859;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.8046872528691154;0.9771669867878835
425;2021-04-25;0.5683951010020678;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.8182516396993348;0.982310702178871
426;2021-04-26;0.5423890567838396;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.8333188281589197;0.981546137559342
427;2021-04-27;0.5210752346111023;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.8483494668569876;0.9747943876472555
428;2021-04-28;0.5863686973119134;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;0.75;1.0;0.8630759066430584;0.964072730451144
429;2021-04-29;0.5580563066645459;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;0.75;1.0;0.8786369266338112;0.9510628784417283
430;2021-04-30;0.5512963257515509;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;0.75;1.0;0.8941332060155991;0.9368597545518405
431;2021-05-01;0.47089231748051535;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;0.75;1.0;0.9108990569342027;0.9222657569235138
432;2021-05-02;0.45753141402894865;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;0.75;1.0;0.9262071787993026;0.9074078655180731
433;2021-05-03;0.4545888341021155;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;0.75;1.0;0.9436936992308652;0.8932378953378078
434;2021-05-04;0.4243677429616669;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;0.75;1.0;0.960528716065882;0.8803686137205674
435;2021-05-05;0.47208525528869094;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;0.75;1.0;0.9802344462325965;0.869616316889926
436;2021-05-06;0.4266740893908064;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.6666666666666666;1.0;1.0;0.5;0.0;0.0;1.0;0.75;1.0;1.0;0.8605120071801092
