;Date;No_cases;Rolling_R;Workplace;Events;Daycare;Higher Education;Secondary Education;Primary Education;Restaurants/Cafes;Transport;Entertainment;Sports;Indoor;Masks;MassGather50;MassGatherAll;Shops;Outdoor;Religion;Gatherings;Stayhome;Telework;Prikken
331;2021-01-21;4100;0.8970236219981529;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;130805.0
332;2021-01-22;4158;0.8989388193030684;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;145091.0
333;2021-01-23;3810;0.9037806399631573;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;155913.0
334;2021-01-24;3665;0.9102231642148222;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;166734.0
335;2021-01-25;3559;0.9182284691090484;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;182718.0
336;2021-01-26;3579;0.9269007522683095;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;202176.0
337;2021-01-27;4120;0.9357570752432388;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;228506.0
338;2021-01-28;3851;0.9436077682449128;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;258776.0
339;2021-01-29;3918;0.9492472802104759;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;293185.0
340;2021-01-30;3548;0.9521845510501944;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;324095.0
341;2021-01-31;3191;0.9529837853246311;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;352204.0
342;2021-02-01;3014;0.9538443056571055;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;386665.0
343;2021-02-02;3356;0.9570440833405565;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;421289.0
344;2021-02-03;3755;0.9644522697080526;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;454098.0
345;2021-02-04;3949;0.9757771439173513;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;488691.0
346;2021-02-05;3586;0.9899920162549991;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;521967.0
347;2021-02-06;3244;1.0056373424294565;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;549695.0
348;2021-02-07;3283;1.0221313582195677;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;573344.0
349;2021-02-08;3263;1.0408256829137394;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;606478.0
350;2021-02-09;3682;1.062310732492581;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;638764.0
351;2021-02-10;4360;1.086157589814507;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;670735.0
352;2021-02-11;4613;1.1089438173148074;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;702667.0
353;2021-02-12;4575;1.1258844588054937;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;734598.0
354;2021-02-13;4309;1.1330300150542858;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;763058.0
355;2021-02-14;4314;1.1285091903477256;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;791515.0
356;2021-02-15;4258;1.1142738062496225;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;823122.0
357;2021-02-16;4359;1.093926969744077;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;854728.0
358;2021-02-17;5081;1.07150504472339;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;890100.0
359;2021-02-18;4684;1.0498284376950535;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;926819.0
360;2021-02-19;4603;1.0305880666243887;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;965829.0
361;2021-02-20;4137;1.0147194033183966;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1003908.0
362;2021-02-21;4109;1.003045205509421;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1041982.0
363;2021-02-22;4229;0.9972482203154339;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1079763.0
364;2021-02-23;4242;0.9976720941475485;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1123430.0
365;2021-02-24;5051;1.0042459926764906;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1173992.0
366;2021-02-25;4550;1.0154709829688513;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1227393.0
367;2021-02-26;4707;1.0295266732000798;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1285294.0
368;2021-02-27;4365;1.0450215826689677;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1338194.0
369;2021-02-28;4674;1.0610881577553084;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1387227.0
370;2021-03-01;4862;1.0782190627185508;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1432509.0
371;2021-03-02;4946;1.09571867950756;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1478901.0
372;2021-03-03;5860;1.112752193135077;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1523551.0
373;2021-03-04;6007;1.1267842152870786;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1567646.0
374;2021-03-05;6142;1.135351678566145;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1610007.0
375;2021-03-06;5717;1.1371612782063096;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1648391.0
376;2021-03-07;5886;1.1322635189809163;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1682777.0
377;2021-03-08;5954;1.1233614122500204;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1723864.0
378;2021-03-09;5839;1.113004211058456;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1765618.0
379;2021-03-10;6881;1.1041408466646159;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1807417.0
380;2021-03-11;7118;1.0974882435388145;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1849157.0
381;2021-03-12;7057;1.092599023437252;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1888710.0
382;2021-03-13;6325;1.0886303428160564;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1928357.0
383;2021-03-14;6602;1.0843804888198236;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1967781.0
384;2021-03-15;6952;1.0801976626596748;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;1998204.0
385;2021-03-16;6967;1.0758396831742074;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2028828.0
386;2021-03-17;7898;1.0712625016105788;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2059674.0
387;2021-03-18;7867;1.0649295608448848;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2090408.0
388;2021-03-19;7885;1.055403158351168;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2120806.0
389;2021-03-20;7055;1.0420752886352436;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2151199.0
390;2021-03-21;6959;1.0251116049109126;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2181590.0
391;2021-03-22;6753;1.0072384987851632;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2211938.0
392;2021-03-23;6593;0.9908725218189776;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2245919.0
393;2021-03-24;7703;0.9782012923183374;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2291925.0
394;2021-03-25;7125;0.9700858849520795;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2337869.0
395;2021-03-26;7083;0.9661952142859743;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2385592.0
396;2021-03-27;6472;0.9660850141333776;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2432298.0
397;2021-03-28;6307;0.9694922654767512;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2479000.0
398;2021-03-29;6412;0.977003411218697;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2541889.0
399;2021-03-30;6390;0.9888277748803583;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2608677.0
400;2021-03-31;7019;1.0046706949664759;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2681143.0
401;2021-04-01;7828;1.022225052178471;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2753437.0
402;2021-04-02;7784;1.0384681062378966;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2827949.0
403;2021-04-03;7326;1.0503318894764564;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2878418.0
404;2021-04-04;7172;1.0558247070205706;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2927288.0
405;2021-04-05;7182;1.0558853344247352;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;2981553.0
406;2021-04-06;6932;1.052348821810081;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;3063541.0
407;2021-04-07;7941;1.0483975124671434;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;3156503.0
408;2021-04-08;8123;1.0458450779756419;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;3257495.0
409;2021-04-09;8192;1.0449251994131492;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;3363676.0
410;2021-04-10;7544;1.0450882131744363;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;3464778.0
411;2021-04-11;7616;1.0445185014347211;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;3564680.0
412;2021-04-12;7864;1.0424760981798402;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;3682843.0
413;2021-04-13;7992;1.0380571706826387;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;3800899.0
414;2021-04-14;9176;1.0304363283122735;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;3918546.0
415;2021-04-15;8455;1.0188058116454148;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4033340.0
416;2021-04-16;8104;1.0032823480425437;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4145360.0
417;2021-04-17;7166;0.9851952412741163;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4252961.0
418;2021-04-18;6929;0.9672099335832038;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4358385.0
419;2021-04-19;7002;0.9534796726696586;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4465186.0
420;2021-04-20;6742;0.9465869350574314;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4567920.0
421;2021-04-21;7368;0.9480552486011175;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4659624.0
422;2021-04-22;7247;0.9560866265820326;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4743612.0
423;2021-04-23;8291;0.9671465942847802;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4826634.0
424;2021-04-24;7140;0.9771669867878835;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4909615.0
425;2021-04-25;7147;0.982310702178871;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;4992375.0
426;2021-04-26;6820;0.981546137559342;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;5084304.0
427;2021-04-27;6552;0.9747943876472555;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;4.0;2.0;5176010.0
428;2021-04-28;7373;0.964072730451144;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;5265860.0
429;2021-04-29;7017;0.9510628784417283;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;5360802.0
430;2021-04-30;6932;0.9368597545518405;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;5455349.0
431;2021-05-01;5921;0.9222657569235138;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;5557642.0
432;2021-05-02;5753;0.9074078655180731;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;5651041.0
433;2021-05-03;5716;0.8932378953378078;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;5757731.0
434;2021-05-04;5336;0.8803686137205674;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;5860446.0
435;2021-05-05;5936;0.869616316889926;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;5980676.0
436;2021-05-06;5365;0.8605120071801092;2.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;6101271.0
